time,arclength,x,y,yaw,kappa,speed,accel
0.01,0,-269.140446048483,660.791276033763,-1.53061658682707,4.45608786956873e-15,13.8888888888889,0
0.02,0.138888888888889,-269.134866640237,660.65249925739,-1.53060876687257,8.09398229157284e-05,13.8888888888889,0
0.03,0.277777777777778,-269.129285840558,660.513722536967,-1.53059899800508,6.83358453481457e-05,13.8888888888889,0
0.04,0.416666666666667,-269.123703681621,660.374945871211,-1.53058856688,7.31720088945865e-05,13.8888888888889,0
0.05,0.555555555555556,-269.118120325097,660.236169253632,-1.53058340620221,1.96610672631798e-05,13.8888888888889,0
0.06,0.694444444444445,-269.112536418918,660.097392658168,-1.53057745203104,9.13169186027807e-05,13.8888888888889,0
0.07,0.833333333333333,-269.106950863571,659.958616129073,-1.53055980486325,0.000172254243056106,13.8888888888889,0
0.08,0.972222222222222,-269.101361992365,659.819839733479,-1.53053091705982,0.000193738185634061,13.8888888888889,0
0.09,1.11111111111111,-269.095769493558,659.681063484023,-1.53051006468379,0.000118965944889211,13.8888888888889,0
0.1,1.25,-269.090174171615,659.542287348365,-1.53048583238794,0.000214386585210756,13.8888888888889,0
0.11,1.38888888888889,-269.084574728511,659.403511378933,-1.53045088517518,0.000301430011553475,13.8888888888889,0
0.12,1.52777777777778,-269.078969845256,659.264735629114,-1.53041057739877,0.000261531263997028,13.8888888888889,0
0.13,1.66666666666667,-269.073359928656,659.12596008267,-1.53037744998608,0.000256487565471015,13.8888888888889,0
0.14,1.80555555555556,-269.067745059953,658.987184736503,-1.53033811396435,0.000302309837229395,13.8888888888889,0
0.15,1.94444444444444,-269.062124307547,658.848409628519,-1.53029253637086,0.000344716246608765,13.8888888888889,0
0.16,2.08333333333333,-269.056496995469,658.709634786376,-1.53024522087777,0.000322319782475023,13.8888888888889,0
0.17,2.22222222222222,-269.050863387059,658.570860199689,-1.53020131363539,0.00031373508652389,13.8888888888889,0
0.18,2.36111111111111,-269.045223748523,658.432085857929,-1.53015858785694,0.00029693801696509,13.8888888888889,0
0.19,2.5,-269.039578300537,658.29331175238,-1.53011633239102,0.000327798010092645,13.8888888888889,0
0.2,2.63888888888889,-269.033926630451,658.154537900093,-1.53006968939272,0.000323351651711997,13.8888888888889,0
0.21,2.77777777777778,-269.028268827539,658.015764297703,-1.5300293069677,0.00026797531326299,13.8888888888889,0
0.22,2.91666666666667,-269.02260595796,657.87699090197,-1.52999736240018,0.000204499837196965,13.8888888888889,0
0.23,3.05555555555555,-269.016938730062,657.738217684155,-1.52996241882576,0.000295855511746201,13.8888888888889,0
0.24,3.19444464633139,-269.011266044608,657.59944448727,-1.52992325889914,0.000215301129133389,13.8889292662782,0.00403773893288262
0.25,3.33333522847227,-269.005588935256,657.460669978674,-1.5298992630782,0.000115154878002605,13.8891871618974,0.0257895619226497
0.26,3.47222947612262,-268.999909455132,657.321891898504,-1.52988934336577,0.000106850082788985,13.8896623681739,0.047520627640808
0.27,3.61112956130827,-268.994227542656,657.183108075476,-1.5298640968934,0.000228520957185251,13.8903546689557,0.0692300781820925
0.28,3.75003765385065,-268.988541903523,657.044316390995,-1.52984872647259,2.44439755884989e-05,13.8912638395206,0.0909170564945686
0.29,3.88895592128118,-268.982855379699,656.905514559334,-1.52985740591509,-0.000181783330842256,13.8923896465848,0.112580706413466
0.3,4.02788652875566,-268.977170809998,656.766700297243,-1.52987527810501,-3.27245240000198e-05,13.8937318483117,0.134220172694981
0.31,4.16683163896883,-268.971486360548,656.627871515333,-1.52987218739064,-6.4225380042428e-05,13.8952901943222,0.155834601050036
0.32,4.30579341206896,-268.965802461241,656.489026034057,-1.52989631374098,-0.000256459120222324,13.897064425704,0.177423138178011
0.33,4.44477400557259,-268.960123175696,656.35016152786,-1.5299502260745,-0.000406018427158455,13.899054275022,0.198984931800425
0.34,4.58377557427935,-268.954450276791,656.211275767904,-1.52998996149014,-0.000140655855521156,13.9012594663289,0.220519130694585
0.35,4.72280027018687,-268.948780707791,656.072366725516,-1.53002643968767,-0.000426360942336143,13.9036797151762,0.242024884727191
0.36,4.86185024240588,-268.943117976677,655.93343210693,-1.5301009318786,-0.000695679311317865,13.9063147286251,0.263501344887899
0.37,5.0009276370753,-268.937466957962,655.794469566372,-1.53020267152753,-0.000648498727538563,13.9091642052583,0.284947663322834
0.38,5.14003459727755,-268.931826741772,655.655476997034,-1.53027093343634,-0.000504733896377542,13.912227835192,0.306362993368067
0.39,5.27917326295395,-268.926195822729,655.516452319291,-1.53036677086501,-0.000808332719177606,13.9155053000878,0.327746489583036
0.4,5.41834577082022,-268.92057954319,655.377393179642,-1.53050290302017,-0.0011048629628787,13.9189962731657,0.349097307783926
0.41,5.55755425428213,-268.914981839056,655.238297286296,-1.5306393728629,-0.000802199273591729,13.9227004192164,0.370414605076992
0.42,5.69680084335128,-268.909398985729,655.099162659777,-1.53075161937744,-0.00100302214085275,13.9266173946154,0.391697539891838
0.43,5.83608766456104,-268.903833208712,654.959987084872,-1.53090699095073,-0.00126483144978115,13.9307468473355,0.412945272014639
0.44,5.97541684088253,-268.898290249006,654.820768210756,-1.53110000013798,-0.00135200964898229,13.9350884169617,0.434156962621314
0.45,6.11479049164086,-268.892771081328,654.681503881974,-1.53126272390971,-0.00103250362557048,13.9396417347048,0.455331774310638
0.46,6.25421073243146,-268.887272219097,654.542192123652,-1.53143627455537,-0.00138956089822366,13.9444064234162,0.476468871137302
0.47,6.39367967503656,-268.88179844094,654.402830638188,-1.53164963100294,-0.00171741265956446,13.9493820976026,0.497567418644916
0.48,6.53319942734178,-268.876354455784,654.263417137325,-1.53187928044795,-0.00149708843062857,13.9545683634416,0.518626583898951
0.49,6.67277209325297,-268.870937536726,654.123949628567,-1.53207259186407,-0.00149643989464456,13.9599648187968,0.539645535519622
0.5,6.81239977261312,-268.86554749515,653.984426024072,-1.53229939381499,-0.00172552652712315,13.965571053234,0.560623443714709
0.51,6.95208456111948,-268.860189264777,653.84484404316,-1.53256010694721,-0.00189186261025245,13.9713866480371,0.581559480312316
