time,arclength,x,y,yaw,kappa,speed,accel
18.57,388.368348712803,-380.002060616723,477.344387353097,1.52584665223024,-0.0125483751787559,19.4444444444444,0
18.58,388.562793157247,-379.992990049139,477.538619979099,1.52189399383252,-0.0226309328811595,19.4444444444444,0
18.59,388.757237601692,-379.983113829797,477.732813338149,1.51825974944052,-0.0153796979309981,19.4444444444444,0
18.6,388.951682046136,-379.97263837559,477.926975341567,1.51542807273646,-0.0200418506587881,19.4444444444444,0
18.61,389.146126490581,-379.961442780876,478.121097054482,1.51112250647279,-0.0189580325021066,19.4444444444444,0
18.62,389.340570935025,-379.949519339773,478.315175496575,1.50794388449586,-0.0141551565895854,19.4444444444444,0
18.63,389.53501537947,-379.936994172278,478.509216007116,1.50427331868422,-0.0233513100342484,19.4444444444444,0
18.64,389.729459823914,-379.923682732426,478.703204157811,1.50046602344917,-0.0171221231417953,19.4444444444444,0
18.65,389.923904268359,-379.909726666405,478.897147044664,1.49749042337787,-0.0171452669827973,19.4444444444444,0
18.66,390.118348712803,-379.895082154838,479.091039079859,1.4933229952773,-0.019375833415839,19.4444444444444,0
18.67,390.312793157247,-379.879688671545,479.284873147555,1.48992274240543,-0.0151545409053254,19.4444444444444,0
18.68,390.507237601692,-379.863675259889,479.478656987113,1.48644750518862,-0.0239076114687172,19.4444444444444,0
18.69,390.701682046136,-379.846893750052,479.672375790206,1.48249777032305,-0.018328388370508,19.4444444444444,0
18.7,390.896126490581,-379.829432130789,479.86603451833,1.47933427714525,-0.0156611855799237,19.4444444444444,0
18.71,391.090570935025,-379.811298963658,480.059631458789,1.47530970339509,-0.0200306282210866,19.4444444444444,0
18.72,391.28501537947,-379.792404085267,480.253155578755,1.47173938905062,-0.0162649330510398,19.4444444444444,0
18.73,391.479459823914,-379.77286780534,480.446616019535,1.46839299536797,-0.0220044773940815,19.4444444444444,0
18.74,391.673904268359,-379.752582990113,480.63999936086,1.46434039433612,-0.0188824667510444,19.4444444444444,0
18.75,391.868348712803,-379.731589628254,480.833307110375,1.46100050366172,-0.0163090787822212,19.4444444444444,0
18.76,392.062793157247,-379.709930619091,481.026541371167,1.45710554987667,-0.0210535726726617,19.4444444444444,0
18.77,392.257237601692,-379.687503790414,481.219688040519,1.45339102883988,-0.0174330372492334,19.4444444444444,0
18.78,392.451682046136,-379.664412130186,481.412756379579,1.45006412036872,-0.0199935175983081,19.4444444444444,0
18.79,392.646126490581,-379.640589855369,481.605735879082,1.4459767322047,-0.0193318765300967,19.4444444444444,0
18.8,392.840570935025,-379.616036105687,481.798623714541,1.44248933479141,-0.0168071676026123,19.4444444444444,0
18.81,393.03501537947,-379.590815369673,481.991425455983,1.43870721991434,-0.0218737178050157,19.4444444444444,0
18.82,393.229459823914,-379.564826372832,482.184125139157,1.43486360806034,-0.0183799306144902,19.4444444444444,0
18.83,393.423904268358,-379.538149236785,482.37673079088,1.43148189330091,-0.0185332046073743,19.4444444444444,0
18.84,393.618348712803,-379.510755543633,482.569235785169,1.42740503089611,-0.0197408148206118,19.4444444444444,0
18.85,393.812793157247,-379.48261231636,482.761632664505,1.42378458604341,-0.0172386428613409,19.4444444444444,0
18.86,394.007237601692,-379.45379436794,482.953929638749,1.42010027701615,-0.0225793569740381,19.4444444444444,0
