torque_Nm,speed_kph,throttle
632.5260552453155,31.279314193725583,25.0
632.3937758094231,31.398319473266604,25.0
632.2741367649455,31.517278060913085,25.0
632.1289092135288,31.62768653869629,25.0
631.9929375494647,31.74652976989746,25.0
631.8559002526573,31.856829071044924,25.0
631.696570107565,31.95857276916504,25.0
631.5360024034902,32.0602759552002,25.0
631.3876762717198,32.170398788452154,25.0
631.2298761798577,32.27199966430664,25.0
631.0841069093842,32.382012634277345,25.0
630.8042494301475,32.593417739868165,25.0
630.662249064871,32.69481948852539,25.0
630.5244920223673,32.804618225097656,25.0
630.379259531965,32.905922470092776,25.0
630.2448080029538,33.01561477661133,25.0
630.106246033232,33.116818771362304,25.0
629.9714350525027,33.22640190124512,25.0
629.8353109588343,33.32750495910645,25.0
629.7036931595845,33.43697822570801,25.0
629.5488081024802,33.53797966003418,25.0
629.4212698551305,33.64734306335449,25.0
629.2800995470452,33.74824356079102,25.0
629.1489660725217,33.85749778747559,25.0
629.0096515913721,33.95829666137696,25.0
628.8720056226964,34.06744171142578,25.0
628.7332200382021,34.16814102172852,25.0
628.5963770811799,34.2771768951416,25.0
628.4463337661688,34.37777458190918,25.0
628.3191013295843,34.486701278686525,25.0
628.1750235381055,34.587198715209965,25.0
628.0442429687525,34.696016235351564,25.0
627.9053381255377,34.79641342163086,25.0
627.7668461413767,34.90512313842773,25.0
627.6272904341143,35.00542007446289,25.0
627.5058448397755,35.11402130126953,25.0
627.2379209907261,35.33105003356933,25.0
627.0920113586171,35.43947822570801,25.0
626.9633548310686,35.547862472534185,25.0
626.8249175736698,35.656181488037106,25.0
626.6875947698616,35.76443595886231,25.0
626.5563964323837,35.872646484375,25.0
626.4200816350822,35.98079177856445,25.0
626.282845005693,36.08889450073242,25.0
626.1436680908636,36.196931991577145,25.0
626.0111584486555,36.29660888671875,25.0
625.8759435745262,36.40453857421876,25.0
625.743380227601,36.50411590576172,25.0
625.6065175083394,36.61193710327149,25.0
625.4783843527015,36.71141487121582,25.0
625.3599953645295,36.81912963867188,25.0
625.2329100005104,36.918510589599606,25.0
625.107935686495,37.026120300292966,25.0
624.8629903735359,37.2081266784668,25.0
624.7348006757288,37.29079948425293,25.0
624.6168403468032,37.38169486999512,25.0
624.4881152623147,37.47253601074219,25.0
624.3813988358647,37.57158599853516,25.0
624.2768252491828,37.68712097167969,25.0
624.1759778987554,37.81082221984863,25.0
624.0641697374638,37.92621849060059,25.0
623.9516539862194,38.04154609680176,25.0
623.8355840621671,38.14035850524903,25.0
623.6873113838029,38.24735229492188,25.0
623.5442794111041,38.33783088684082,25.0
623.275480776702,38.5268733215332,25.0
623.1597143878862,38.63365287780762,25.0
623.0391236715507,38.73216865539551,25.0
622.9285555686369,38.838841094970704,25.0
622.8065226284743,38.93725868225098,25.0
622.7014193909135,39.03563713073731,25.0
622.5767940811296,39.13395652770996,25.0
622.3353154099326,39.34681182861328,25.0
622.2218005960168,39.45316497802735,25.0
622.1007598746738,39.56764183044434,25.0
621.9920065400568,39.67388854980469,25.0
621.8662283360225,39.78007141113281,25.0
621.7415383533804,39.878037185668944,25.0
621.6235609235736,39.98411361694336,25.0
621.487598875579,40.08198120117187,25.0
621.3637485496024,40.18795051574707,25.0
621.2517045662404,40.28571990966797,25.0
621.1355302295602,40.39158416748047,25.0
621.0207635060432,40.48925674438477,25.0
620.9134780368398,40.59501525878906,25.0
620.6834895693003,40.79824447631836,25.0
620.5637531257016,40.89572135925293,25.0
620.4516260390805,41.001267700195314,25.0
620.3345561297763,41.098647079467774,25.0
620.2369078502229,41.20408973693848,25.0
620.011788437271,41.40671676635743,25.0
619.9045102429126,41.50390869140625,25.0
619.8013511212221,41.60914878845215,25.0
619.6918946631098,41.706245269775394,25.0
619.5873951127111,41.8113803100586,25.0
619.3720158368855,42.01340995788574,25.0
619.2572703271397,42.110312118530274,25.0
619.1558310995763,42.215237045288085,25.0
619.0439282690853,42.31204238891601,25.0
618.9435399576171,42.41686225891113,25.0
618.8297342106144,42.51357078552246,25.0
618.7260013896889,42.61828628540039,25.0
618.6037040025589,42.71489868164063,25.0
618.5028401377186,42.81950981140137,25.0
618.391323903342,42.924058456420894,25.0
618.2958798489809,43.02856590270996,25.0
618.0811128542575,43.229389114379885,25.0
617.9714166134166,43.32571311950684,25.0
617.860077221359,43.42197944641113,25.0
617.747530721603,43.51820663452148,25.0
617.65409511237,43.62240097045898,25.0
617.5478470884692,43.71853202819825,25.0
617.4466387415345,43.82262199401856,25.0
617.344311838989,43.91865692138672,25.0
617.2436990557017,44.02264320373535,25.0
617.1413022226352,44.11858268737793,25.0
617.0391992053026,44.22246528625488,25.0
616.9376310660829,44.31830863952637,25.0
616.8425137519006,44.42208686828613,25.0
616.7337215877617,44.51783409118652,25.0
616.6347603362273,44.6215079498291,25.0
616.5301381490409,44.7171590423584,25.0
616.4360779424785,44.8207292175293,25.0
616.3283936687687,44.91628486633301,25.0
616.2320481758105,45.01975067138672,25.0
616.027611798426,45.20268882751465,25.0
615.9277335860276,45.29805358886719,25.0
615.8286351120091,45.3933805847168,25.0
615.7332512945736,45.48072257995605,25.0
615.6481269762722,45.57595756530762,25.0
615.5633242290227,45.67909996032715,25.0
615.4798229080881,45.77424362182617,25.0
615.3912791832715,45.86935020446777,25.0
615.3097424218023,45.972330551147465,25.0
615.2278791445343,46.07524909973144,25.0
615.1329456153054,46.186029052734376,25.0
615.036479822611,46.28884460449218,25.0
614.9506424186068,46.39951332092286,25.0
614.8591541057758,46.50222587585449,25.0
614.7530650782087,46.60487800598145,25.0
614.5447991373909,46.80213409423828,25.0
614.4353427162799,46.896746978759765,25.0
614.3360014290614,46.99919311523438,25.0
614.2372425798297,47.093710556030274,25.0
614.1580561160922,47.19605438232422,25.0
614.0634186862665,47.298337097167966,25.0
613.9773048887904,47.40057861328125,25.0
613.8813521195349,47.49490859985352,25.0
613.7988588812377,47.59704849243164,25.0
613.701039642759,47.691283721923824,25.0
613.6030438255846,47.785462646484376,25.0
613.5098804862914,47.87960517883301,25.0
613.4224545790761,47.9815404510498,25.0
613.3309941970034,48.07558753967285,25.0
613.1594231584626,48.27137420654297,25.0
613.0728527403875,48.37310554504394,25.0
612.9778074361003,48.46696449279785,25.0
612.8898752866752,48.56859489440918,25.0
612.803583149424,48.6701634979248,25.0
612.7196224782217,48.77169227600098,25.0
612.6252403920967,48.873158569335935,25.0
612.5429052722216,48.97458503723145,25.0
612.4570743553656,49.07594970703125,25.0
612.3632936594994,49.15389976501465,25.0
612.2660105250711,49.239601364135744,25.0
612.1777810632699,49.325252838134766,25.0
612.0811868785665,49.4108699798584,25.0
611.9206032094113,49.59753524780273,25.0
611.8588344510687,49.69081535339355,25.0
611.7783863989224,49.78404052734376,25.0
611.7266837952812,49.884986343383794,25.0
611.6756862063531,49.99364456176758,25.0
611.5716495873852,50.08672554016113,25.0
611.5061826844997,50.19527801513672,25.0
611.4325306556129,50.296027450561525,25.0
611.3562475070826,50.40445014953613,25.0
611.2660332355,50.50507804870605,25.0
611.1936042368167,50.60566543579102,25.0
611.1020319674332,50.70619171142579,25.0
610.9209393014546,50.8993684387207,25.0
610.8394550889393,50.99973403930664,25.0
610.760540466539,51.100059814453125,25.0
610.668599545587,51.20032585144043,25.0
610.5904533641506,51.30055206298829,25.0
610.524149533117,51.40071853637696,25.0
610.4319544705801,51.49313346862793,25.0
610.3536595960295,51.59319969177246,25.0
610.2755647985304,51.68552124023437,25.0
610.1871747101734,51.78548652648926,25.0
610.1049992954911,51.87771537780762,25.0
610.0281712213862,51.96990715026856,25.0
609.9360010563478,52.046702270507815,25.0
609.7838184994926,52.23084754943848,25.0
609.7055764785931,52.32285598754883,25.0
609.6390146835618,52.42248275756836,25.0
609.5849330450236,52.52974021911621,25.0
609.5181485935433,52.6292667388916,25.0
609.4469270422584,52.713447418212894,25.0
609.3768758621055,52.81287437438965,25.0
609.300863216263,52.91224159240723,25.0
609.2194452436033,53.01156967163087,25.0
609.1427273457053,53.11083801269532,25.0
609.0827063790421,53.21771026611328,25.0
609.0064603495966,53.30926071166992,25.0
608.9228210339614,53.3855216217041,25.0
608.8442415850839,53.4769800567627,25.0
608.7594509679666,53.55316474914551,25.0
608.6043006333045,53.72826072692871,25.0
608.5517365438022,53.82717407226563,25.0
608.4891566472594,53.91082122802735,25.0
608.4405695593401,54.00963912963867,25.0
608.3801316042102,54.100794067382814,25.0
608.32481308659,54.19951515197754,25.0
608.2563161871134,54.29817855834961,25.0
608.2091424926812,54.396802825927736,25.0
608.1435945347313,54.49536804199219,25.0
608.081245170718,54.58630599975586,25.0
608.0124435197939,54.6847730255127,25.0
607.9362122641825,54.77561965942383,25.0
607.8732883059748,54.87398780822754,25.0
607.7955636559469,54.96474380493164,25.0
607.7335602284193,55.06301307678223,25.0
607.6066407642393,55.2593936920166,25.0
607.5329550623262,55.34996704101562,25.0
607.4753865964306,55.44803924560547,25.0
607.4033640281122,55.53852264404297,25.0
607.3302057539743,55.62895248413086,25.0
607.256783160484,55.719346618652345,25.0
607.1953877628351,55.81722450256348,25.0
607.1239730583143,55.907527999877935,25.0
607.0689644694643,56.00530838012696,25.0
607.0057899860714,56.095521240234376,25.0
606.9469247970186,56.193202056884765,25.0
606.8801455362743,56.28332496643066,25.0
606.8216445988165,56.38090896606445,25.0
606.6957003823977,56.57592041015625,25.0
606.6287102653298,56.6658634185791,25.0
606.5718822618998,56.76325241088867,25.0
606.5073821999661,56.85310546875,25.0
606.4366383569397,56.942904281616215,25.0
606.3718297623694,57.03266738891602,25.0
606.3146730725382,57.12986206054688,25.0
606.2404918414676,57.21953521728516,25.0
606.192488558945,57.31663375854493,25.0
606.1331381405738,57.40621765136719,25.0
606.0855482626133,57.50321937561035,25.0
606.0225727027399,57.592715377807615,25.0
605.9746682176753,57.689623031616215,25.0
605.9135329523506,57.7790325164795,25.0
605.8624240247129,57.875847473144525,25.0
605.8031264602364,57.97260406494141,25.0
605.7009122467183,58.16598266601562,25.0
605.6583050506536,58.26260467529298,25.0
605.5945810153718,58.35175048828125,25.0
605.5344549501374,58.44084274291992,25.0
605.4679324199516,58.529899291992194,25.0
605.4071573774276,58.61890228271485,25.0
605.3481185185915,58.70786956787109,25.0
605.3001065535634,58.80420181274414,25.0
605.2400765320074,58.89307983398438,25.0
605.1917287605689,58.989315948486336,25.0
605.1439853453104,59.085495758056645,25.0
605.0953068366777,59.1816357421875,25.0
605.0303595693362,59.27033660888672,25.0
604.9875264232271,59.36638046264649,25.0
604.8710258527452,59.55092330932618,25.0
604.8120888381544,59.6468133544922,25.0
604.7715457123435,59.74266494750976,25.0
604.7142624861151,59.8384602355957,25.0
604.6553935061826,59.9268424987793,25.0
604.6076925510728,60.01518905639649,25.0
604.5449590302518,60.10348205566407,25.0
604.4845153472019,60.19173934936524,25.0
604.3850163699082,60.382794342041024,25.0
604.3433368058755,60.48559890747071,25.0
604.3001043124639,60.58834030151367,25.0
604.2611074801116,60.691040496826176,25.0
604.2106990678718,60.78633865356445,25.0
604.1653990613966,60.88891799926758,25.0
604.104389994607,60.98412002563476,25.0
604.0377819095733,61.07926574707032,25.0
603.9785093767252,61.17437301635743,25.0
603.9345775766562,61.26942260742188,25.0
603.8694303224509,61.35711685180664,25.0
603.8265898568884,61.45207305908204,25.0
603.7695274743234,61.53968078613281,25.0
603.7148386272671,61.63454086303711,25.0
603.6575824543971,61.72205932617188,25.0
603.6199182830594,61.81682464599609,25.0
603.5651406111501,61.89697814941407,25.0
603.5253523401013,61.984377136230464,25.0
603.4097477235457,62.15176483154298,25.0
603.3557028261929,62.231757659912105,25.0
603.3224958713964,62.32625793457031,25.0
603.2797637178809,62.41344406127929,25.0
603.2559873113411,62.507849578857424,25.0
603.2253495329569,62.60220291137695,25.0
603.1975547098506,62.70376052856445,25.0
603.1415220514273,62.79801635742188,25.0
603.1083647233097,62.89947097778321,25.0
603.0566911535816,62.97916030883789,25.0
603.0070568967305,63.06603057861329,25.0
602.9541781952195,63.15285278320313,25.0
602.9044960620499,63.2396420288086,25.0
602.8458819193932,63.31916107177734,25.0
602.7696181723896,63.51421371459961,25.0
602.7424100512139,63.60803558349609,25.0
602.7101991246064,63.70181900024415,25.0
602.6815700839411,63.79556396484375,25.0
602.6219490808803,63.87485641479492,25.0
602.5773078110052,63.96129959106446,25.0
602.531437248323,64.04769332885742,25.0
602.4936469885506,64.14124053955078,25.0
602.4559985659992,64.23475067138672,25.0
602.4519689340085,64.34260620117188,25.0
602.4239048072876,64.43602844238282,25.0
602.40172385587,64.5222216796875,25.0
602.3609270506329,64.60836685180665,25.0
602.3156258168963,64.68731185913086,25.0
602.2507769830238,64.75904571533204,25.0
602.209660705264,64.83791381835937,25.0
602.1335989788969,65.00269500732422,25.0
602.1088483557413,65.09576843261719,25.0
602.1014873796007,65.18880340576172,25.0
602.0752405070691,65.2817807006836,25.0
602.0386070507723,65.36756469726562,25.0
602.0161395566603,65.45331573486328,25.0
601.9692390510866,65.53901870727539,25.0
601.925560041937,65.62468734741212,25.0
601.882459412715,65.71030654907227,25.0
601.8495749863853,65.79589004516602,25.0
601.822610350946,65.88855697631836,25.0
601.7902026292295,65.98116485595703,25.0
601.73374211987,66.16624877929688,25.0
601.6934809681686,66.25872619628906,25.0
601.6695105320186,66.35115005493164,25.0
601.6229025887014,66.43642318725587,25.0
601.5932106823741,66.52875778198242,25.0
601.5518038710339,66.61394851684571,25.0
601.5172836607394,66.69910629272461,25.0
601.472241063892,66.78421325683594,25.0
601.4374716296528,66.86928451538087,25.0
601.3978736401942,66.95430221557618,25.0
601.3761396472408,67.04635665893555,25.0
601.3527256451328,67.13837265014648,25.0
601.3283048077508,67.2303337097168,25.0
601.2909364455144,67.3222576904297,25.0
601.2293509688278,67.49889038085938,25.0
601.2043215150962,67.59067153930664,25.0
601.1701727278803,67.6753500366211,25.0
601.1377208597886,67.76704193115235,25.0
601.0965947711694,67.85163940429688,25.0
601.0724481621792,67.94324340820313,25.0
601.0395423910342,68.0277571105957,25.0
600.9991107741364,68.11223510742187,25.0
600.9574243765109,68.19665954589844,25.0
600.9397204388135,68.2810482788086,25.0
600.8992045071645,68.36538208007813,25.0
600.8753998544157,68.45669906616212,25.0
600.8380725662249,68.54798034667968,25.0
600.8024677550767,68.73040008544922,25.0
600.7808517628429,68.82153854370118,25.0
600.7404513942864,68.90562515258789,25.0
600.7207176547882,68.99667434692383,25.0
600.6836185493408,69.08067855834962,25.0
600.6615872474185,69.16464981079102,25.0
600.6364603833433,69.24857162475585,25.0
600.6018446931729,69.33246047973633,25.0
600.592978321537,69.41629989624023,25.0
600.5716172761863,69.50010635375976,25.0
600.5526086200563,69.59085205078125,25.0
600.542999315638,69.68154418945313,25.0
600.5233146146338,69.77220062255859,25.0
600.5058993603438,69.86280075073243,25.0
600.4860346625264,69.95336242675782,25.0
600.4546116235589,70.04386642456055,25.0
600.3845134551775,70.2177717590332,25.0
600.3417250604008,70.30118270874024,25.0
600.3201924938506,70.39149993896484,25.0
600.2799058815784,70.47482849121094,25.0
600.2599020904004,70.56505645751953,25.0
600.2324175519884,70.64830261230469,25.0
600.2057887165405,70.73151580810547,25.0
600.1824330912281,70.81467956542969,25.0
600.1613447945299,70.90472900390625,25.0
600.1425512118927,70.98781036376953,25.0
600.1251297175937,71.07777053833007,25.0
600.114141577892,71.16769500732423,25.0
600.111912193215,71.25756729125978,25.0
600.0630455976262,71.34048385620117,25.0
600.0355240946524,71.51309967041016,25.0
600.0120188601837,71.60279205322266,25.0
599.9732587146775,71.68554244995119,25.0
599.9653877493611,71.77514556884765,25.0
599.9370983595803,71.85781494140626,25.0
599.9226521733425,71.94732879638671,25.0
599.9131379653379,72.0299171447754,25.0
599.8808808077113,72.11934310913085,25.0
599.8773211126106,72.20184906005859,25.0
599.86618221918,72.29118850708008,25.0
599.8444773965399,72.37361618041993,25.0
599.8428449771773,72.46287185668945,25.0
599.8284158986858,72.63439453125001,25.0
599.7984454948073,72.71666702270508,25.0
599.8057797004184,72.80575241088867,25.0
599.7698071690984,72.88794250488282,25.0
599.7725116279433,72.9769386291504,25.0
599.7644878057304,73.05904769897461,25.0
599.7732250384456,73.15478393554687,25.0
599.7464108442665,73.24363723754884,25.0
599.7320374094469,73.33245483398439,25.0
599.728944765368,73.42121887207031,25.0
599.7100045872193,73.50994720458985,25.0
599.6832858404789,73.59179260253906,25.0
599.6639430994838,73.6736050415039,25.0
599.6174388953515,73.84392059326173,25.0
599.5946368049024,73.93241683959961,25.0
599.5843186503186,74.01406448364258,25.0
599.5843213921562,74.10247146606446,25.0
599.5650896890919,74.19082489013672,25.0
599.554205777507,74.27914260864257,25.0
599.5306883370238,74.36740676879883,25.0
599.5260309994397,74.45563522338868,25.0
599.5238347781877,74.53703567504883,25.0
599.4931621178571,74.61838668823242,25.0
599.4800782969625,74.69970748901368,25.0
599.4754885078477,74.7809829711914,25.0
599.4690964681289,74.8622282409668,25.0
599.4658672753403,74.95020263671876,25.0
599.4468209702794,75.11926162719728,25.0
599.4557037618029,75.20034896850586,25.0
599.4569314216551,75.28815032958984,25.0
599.4470372086087,75.3758967590332,25.0
599.4476807734331,75.46360748291016,25.0
599.4233519833971,75.55126464843751,25.0
599.4101281387101,75.63888610839844,25.0
599.3931710886545,75.7197248840332,25.0
599.3771327669637,75.80051559448242,25.0
599.3470580845044,75.88127334594726,25.0
599.319628715608,75.96198165893556,25.0
599.309308410583,76.04265701293946,25.0
599.2617811662382,76.19047119140625,25.0
599.2615045854454,76.27773559570313,25.0
599.2500761749884,76.35824615478515,25.0
599.2572981319329,76.44542541503907,25.0
599.274493255306,76.54597915649414,25.0
599.2936848771755,76.63978454589844,25.0
599.2987556952431,76.72014404296876,25.0
599.3131603296362,76.8071598815918,25.0
599.282295186202,76.88075729370118,25.0
599.2590126851649,76.95430938720703,25.0
599.2427435271402,77.02783126831055,25.0
599.1918302097215,77.17476791381836,25.0
599.1859454558672,77.25486511230469,25.0
599.1962520001435,77.34823654174805,25.0
599.2134826031848,77.44156951904297,25.0
599.2268901929452,77.53486267089845,25.0
599.225008874024,77.6147950744629,25.0
599.2323625938535,77.71464569091796,25.0
599.2082354287355,77.7944709777832,25.0
599.1963130321892,77.88090728759765,25.0
599.2002859924321,77.96731201171876,25.0
599.1950806450008,78.05370025634765,25.0
599.1574928668601,78.13337036132813,25.0
599.1534848968881,78.2063786315918,25.0
599.1351850146697,78.35227157592773,25.0
599.1319651354206,78.43843048095704,25.0
599.1177347509936,78.51790420532227,25.0
599.1268886425888,78.60397384643555,25.0
599.1558777709026,78.69661880493165,25.0
599.1576767791843,78.77598403930664,25.0
599.1550817408536,78.86192047119141,25.0
599.1499297395214,78.94120880126954,25.0
599.1503939224216,79.02706283569336,25.0
599.1503980373925,79.19862396240234,25.0
599.154799739172,79.29091873168946,25.0
599.1741482092193,79.38317504882814,25.0
599.1891419839394,79.47537780761719,25.0
599.1913619299961,79.56096954345703,25.0
599.180061863182,79.63992416381836,25.0
599.1526911186272,79.70569519042968,25.0
599.1225631598646,79.77144149780273,25.0
599.0852931076793,79.91595977783203,25.0
599.0861420654278,79.99472351074219,25.0
599.1049439662484,80.08002685546874,25.0
599.1698760459836,80.17184646606445,25.0
599.2121954766078,80.26361389160157,25.0
599.2160760539605,80.34878814697267,25.0
599.2304672590533,80.43391708374023,25.0
599.2444227619567,80.51901580810546,25.0
599.2475668943601,80.6040705871582,25.0
599.2510356264177,80.68254730224609,25.0
599.2588501951014,80.76752243041993,25.0
599.2808000604283,80.84592361450196,25.0
599.2857967929592,81.00914337158203,25.0
599.308689937953,81.09395507812499,25.0
599.306912753106,81.17220520019531,25.0
599.3136862986348,81.25693450927736,25.0
599.3168544261528,81.33510498046874,25.0
599.3292539772987,81.41974502563477,25.0
599.3199914606445,81.49783309936524,25.0
599.3430598897775,81.58238800048828,25.0
599.3521375356088,81.6604005432129,25.0
599.3569669825703,81.744873046875,25.0
599.3398982040998,81.82281005859376,25.0
599.3521039151192,81.98505752563477,25.0
599.3762534760041,82.06935836791992,25.0
599.3870419585435,82.14713607788087,25.0
599.4051069557178,82.23135452270508,25.0
599.415280738139,82.30905807495118,25.0
599.4190201734558,82.39319549560548,25.0
599.4296040007902,82.4772834777832,25.0
599.4389007530555,82.56133575439453,25.0
599.4304653582848,82.63888000488281,25.0
599.4327551513003,82.70993957519532,25.0
599.4531176274535,82.78740692138672,25.0
599.4189201079023,82.9228889465332,25.0
599.430223955552,83.00668991088868,25.0
599.4589773132961,83.09690826416016,25.0
599.4499649159762,83.16775634765625,25.0
599.5067766131593,83.26431106567382,25.0
599.5381467567099,83.35438522338868,25.0
599.5503141186408,83.43796783447266,25.0
599.5531450223571,83.52151748657226,25.0
599.5810759351914,83.61146667480469,25.0
599.5571031440727,83.68850143432617,25.0
599.562621924038,83.76550598144532,25.0
599.5669869847641,83.84246520996093,25.0
599.5762589685207,84.00269256591798,25.0
599.5875539423852,84.07954467773438,25.0
599.5797404904979,84.14996978759766,25.0
599.5821836468031,84.2267449951172,25.0
599.6199574105113,84.30987716674805,25.0
599.6180505027686,84.39295989990234,25.0
599.6451820996248,84.47600967407226,25.0
599.6744089329098,84.5717967224121,25.0
599.6955979687792,84.65476135253905,25.0
599.6851049435808,84.72493377685548,25.0
599.6999418717686,84.7950650024414,25.0
599.7043519391193,84.87789779663086,25.0
599.6893691407028,84.9543214416504,25.0
599.7230278012963,85.10708770751954,25.0
